pct_name,pct_id,pct_num,reg_vot,cand_name,cand_party,votes
04-125 Lemon Creek,04-125,41,2485,NO,NO,354
04-130 Glacier Valley Area,04-130,42,2247,Harris/Walz,DEM,178
04-130 Glacier Valley Area,04-130,42,2247,Kennedy/Shanahan,RFK,4
04-130 Glacier Valley Area,04-130,42,2247,Oliver/Maat,LIB,2
04-130 Glacier Valley Area,04-130,42,2247,Sonski/Onak,ASP,0
04-130 Glacier Valley Area,04-130,42,2247,Stein/Ware,GRN,11
04-130 Glacier Valley Area,04-130,42,2247,Terry/Broden,CON,0
04-130 Glacier Valley Area,04-130,42,2247,Trump/Vance,REP,187
04-130 Glacier Valley Area,04-130,42,2247,West/Abdullah,AUR,1
04-130 Glacier Valley Area,04-130,42,2247,YES,YES,134
04-130 Glacier Valley Area,04-130,42,2247,NO,NO,236
04-135 North Douglas,04-135,43,1508,Harris/Walz,DEM,298
04-135 North Douglas,04-135,43,1508,Kennedy/Shanahan,RFK,7
04-135 North Douglas,04-135,43,1508,Oliver/Maat,LIB,5
04-135 North Douglas,04-135,43,1508,Sonski/Onak,ASP,2
04-135 North Douglas,04-135,43,1508,Stein/Ware,GRN,5
04-135 North Douglas,04-135,43,1508,Terry/Broden,CON,1
04-135 North Douglas,04-135,43,1508,Trump/Vance,REP,124
04-135 North Douglas,04-135,43,1508,West/Abdullah,AUR,0
04-135 North Douglas,04-135,43,1508,YES,YES,103
04-135 North Douglas,04-135,43,1508,NO,NO,328
05-800 Chiniak,05-800,44,137,Harris/Walz,DEM,21
05-800 Chiniak,05-800,44,137,Kennedy/Shanahan,RFK,1
05-800 Chiniak,05-800,44,137,Oliver/Maat,LIB,1
05-800 Chiniak,05-800,44,137,Sonski/Onak,ASP,0
05-800 Chiniak,05-800,44,137,Stein/Ware,GRN,2
05-800 Chiniak,05-800,44,137,Terry/Broden,CON,0
05-800 Chiniak,05-800,44,137,Trump/Vance,REP,29
05-800 Chiniak,05-800,44,137,West/Abdullah,AUR,0
05-800 Chiniak,05-800,44,137,YES,YES,29
05-800 Chiniak,05-800,44,137,NO,NO,23
05-810 Flats,05-810,45,1869,Harris/Walz,DEM,169
05-810 Flats,05-810,45,1869,Kennedy/Shanahan,RFK,4
05-810 Flats,05-810,45,1869,Oliver/Maat,LIB,6
05-810 Flats,05-810,45,1869,Sonski/Onak,ASP,2
05-810 Flats,05-810,45,1869,Stein/Ware,GRN,2
05-810 Flats,05-810,45,1869,Terry/Broden,CON,1
05-810 Flats,05-810,45,1869,Trump/Vance,REP,373
05-810 Flats,05-810,45,1869,West/Abdullah,AUR,0
05-810 Flats,05-810,45,1869,YES,YES,277
05-810 Flats,05-810,45,1869,NO,NO,241
05-815 Kodiak Island South,05-815,46,162,Harris/Walz,DEM,7
05-815 Kodiak Island South,05-815,46,162,Kennedy/Shanahan,RFK,0
05-815 Kodiak Island South,05-815,46,162,Oliver/Maat,LIB,0
05-815 Kodiak Island South,05-815,46,162,Sonski/Onak,ASP,0
05-815 Kodiak Island South,05-815,46,162,Stein/Ware,GRN,0
05-815 Kodiak Island South,05-815,46,162,Terry/Broden,CON,0
05-815 Kodiak Island South,05-815,46,162,Trump/Vance,REP,8
05-815 Kodiak Island South,05-815,46,162,West/Abdullah,AUR,0
05-815 Kodiak Island South,05-815,46,162,YES,YES,8
05-815 Kodiak Island South,05-815,46,162,NO,NO,7
05-820 Kodiak No. 1,05-820,47,2049,Harris/Walz,DEM,254
05-820 Kodiak No. 1,05-820,47,2049,Kennedy/Shanahan,RFK,6
05-820 Kodiak No. 1,05-820,47,2049,Oliver/Maat,LIB,4
05-820 Kodiak No. 1,05-820,47,2049,Sonski/Onak,ASP,1
05-820 Kodiak No. 1,05-820,47,2049,Stein/Ware,GRN,5
05-820 Kodiak No. 1,05-820,47,2049,Terry/Broden,CON,1
05-820 Kodiak No. 1,05-820,47,2049,Trump/Vance,REP,375
05-820 Kodiak No. 1,05-820,47,2049,West/Abdullah,AUR,1
05-820 Kodiak No. 1,05-820,47,2049,YES,YES,284
05-820 Kodiak No. 1,05-820,47,2049,NO,NO,316
05-825 Kodiak No. 2,05-825,48,2045,Harris/Walz,DEM,284
05-825 Kodiak No. 2,05-825,48,2045,Kennedy/Shanahan,RFK,12
05-825 Kodiak No. 2,05-825,48,2045,Oliver/Maat,LIB,4
05-825 Kodiak No. 2,05-825,48,2045,Sonski/Onak,ASP,2
05-825 Kodiak No. 2,05-825,48,2045,Stein/Ware,GRN,8
05-825 Kodiak No. 2,05-825,48,2045,Terry/Broden,CON,4
05-825 Kodiak No. 2,05-825,48,2045,Trump/Vance,REP,378
05-825 Kodiak No. 2,05-825,48,2045,West/Abdullah,AUR,1
05-825 Kodiak No. 2,05-825,48,2045,YES,YES,291
05-825 Kodiak No. 2,05-825,48,2045,NO,NO,331
05-830 Mission Road,05-830,49,3604,Harris/Walz,DEM,490
05-830 Mission Road,05-830,49,3604,Kennedy/Shanahan,RFK,24
05-830 Mission Road,05-830,49,3604,Oliver/Maat,LIB,17
05-830 Mission Road,05-830,49,3604,Sonski/Onak,ASP,3
05-830 Mission Road,05-830,49,3604,Stein/Ware,GRN,10
05-830 Mission Road,05-830,49,3604,Terry/Broden,CON,3
05-830 Mission Road,05-830,49,3604,Trump/Vance,REP,854
05-830 Mission Road,05-830,49,3604,West/Abdullah,AUR,1
05-830 Mission Road,05-830,49,3604,YES,YES,702
05-830 Mission Road,05-830,49,3604,NO,NO,646
05-835 Old Harbor,05-835,50,121,Harris/Walz,DEM,15
05-835 Old Harbor,05-835,50,121,Kennedy/Shanahan,RFK,2
05-835 Old Harbor,05-835,50,121,Oliver/Maat,LIB,0
05-835 Old Harbor,05-835,50,121,Sonski/Onak,ASP,0
05-835 Old Harbor,05-835,50,121,Stein/Ware,GRN,0
05-835 Old Harbor,05-835,50,121,Terry/Broden,CON,0
05-835 Old Harbor,05-835,50,121,Trump/Vance,REP,13
05-835 Old Harbor,05-835,50,121,West/Abdullah,AUR,0
05-835 Old Harbor,05-835,50,121,YES,YES,12
05-835 Old Harbor,05-835,50,121,NO,NO,17
05-840 Ouzinkie,05-840,51,136,Harris/Walz,DEM,35
05-840 Ouzinkie,05-840,51,136,Kennedy/Shanahan,RFK,2
05-840 Ouzinkie,05-840,51,136,Oliver/Maat,LIB,2
05-840 Ouzinkie,05-840,51,136,Sonski/Onak,ASP,0
05-840 Ouzinkie,05-840,51,136,Stein/Ware,GRN,1
05-840 Ouzinkie,05-840,51,136,Terry/Broden,CON,0
05-840 Ouzinkie,05-840,51,136,Trump/Vance,REP,16
05-840 Ouzinkie,05-840,51,136,West/Abdullah,AUR,0
05-840 Ouzinkie,05-840,51,136,YES,YES,14
05-840 Ouzinkie,05-840,51,136,NO,NO,35
05-845 Port Lions,05-845,52,173,Harris/Walz,DEM,12
05-845 Port Lions,05-845,52,173,Kennedy/Shanahan,RFK,1
05-845 Port Lions,05-845,52,173,Oliver/Maat,LIB,0
05-845 Port Lions,05-845,52,173,Sonski/Onak,ASP,0
05-845 Port Lions,05-845,52,173,Stein/Ware,GRN,1
05-845 Port Lions,05-845,52,173,Terry/Broden,CON,0
05-845 Port Lions,05-845,52,173,Trump/Vance,REP,51
05-845 Port Lions,05-845,52,173,West/Abdullah,AUR,0
05-845 Port Lions,05-845,52,173,YES,YES,41
05-845 Port Lions,05-845,52,173,NO,NO,21
05-860 Cordova,05-860,53,2001,Harris/Walz,DEM,211
05-860 Cordova,05-860,53,2001,Kennedy/Shanahan,RFK,10
05-860 Cordova,05-860,53,2001,Oliver/Maat,LIB,2
05-860 Cordova,05-860,53,2001,Sonski/Onak,ASP,1
05-860 Cordova,05-860,53,2001,Stein/Ware,GRN,10
05-860 Cordova,05-860,53,2001,Terry/Broden,CON,0
05-860 Cordova,05-860,53,2001,Trump/Vance,REP,243
05-860 Cordova,05-860,53,2001,West/Abdullah,AUR,1
05-860 Cordova,05-860,53,2001,YES,YES,197
05-860 Cordova,05-860,53,2001,NO,NO,261
05-865 Seward-Lowell Point,05-865,54,1882,Harris/Walz,DEM,219
05-865 Seward-Lowell Point,05-865,54,1882,Kennedy/Shanahan,RFK,13
05-865 Seward-Lowell Point,05-865,54,1882,Oliver/Maat,LIB,3
05-865 Seward-Lowell Point,05-865,54,1882,Sonski/Onak,ASP,2
05-865 Seward-Lowell Point,05-865,54,1882,Stein/Ware,GRN,8
05-865 Seward-Lowell Point,05-865,54,1882,Terry/Broden,CON,1
05-865 Seward-Lowell Point,05-865,54,1882,Trump/Vance,REP,229
05-865 Seward-Lowell Point,05-865,54,1882,West/Abdullah,AUR,0
05-865 Seward-Lowell Point,05-865,54,1882,YES,YES,211
05-865 Seward-Lowell Point,05-865,54,1882,NO,NO,241
05-870 Tatitlek,05-870,55,112,Harris/Walz,DEM,14
05-870 Tatitlek,05-870,55,112,Kennedy/Shanahan,RFK,1
05-870 Tatitlek,05-870,55,112,Oliver/Maat,LIB,0
05-870 Tatitlek,05-870,55,112,Sonski/Onak,ASP,0
05-870 Tatitlek,05-870,55,112,Stein/Ware,GRN,0
05-870 Tatitlek,05-870,55,112,Terry/Broden,CON,0
05-870 Tatitlek,05-870,55,112,Trump/Vance,REP,4
05-870 Tatitlek,05-870,55,112,West/Abdullah,AUR,0
05-870 Tatitlek,05-870,55,112,YES,YES,6
05-870 Tatitlek,05-870,55,112,NO,NO,13
06-200 Anchor Point,06-200,56,2560,Harris/Walz,DEM,216
06-200 Anchor Point,06-200,56,2560,Kennedy/Shanahan,RFK,17
06-200 Anchor Point,06-200,56,2560,Oliver/Maat,LIB,15
06-200 Anchor Point,06-200,56,2560,Sonski/Onak,ASP,0
06-200 Anchor Point,06-200,56,2560,Stein/Ware,GRN,11
06-200 Anchor Point,06-200,56,2560,Terry/Broden,CON,2
06-200 Anchor Point,06-200,56,2560,Trump/Vance,REP,726
06-200 Anchor Point,06-200,56,2560,West/Abdullah,AUR,1
06-200 Anchor Point,06-200,56,2560,YES,YES,638
06-200 Anchor Point,06-200,56,2560,NO,NO,311
06-210 Diamond Ridge,06-210,57,1421,Harris/Walz,DEM,158
06-210 Diamond Ridge,06-210,57,1421,Kennedy/Shanahan,RFK,5
06-210 Diamond Ridge,06-210,57,1421,Oliver/Maat,LIB,4
06-210 Diamond Ridge,06-210,57,1421,Sonski/Onak,ASP,0
06-210 Diamond Ridge,06-210,57,1421,Stein/Ware,GRN,8
06-210 Diamond Ridge,06-210,57,1421,Terry/Broden,CON,1
06-210 Diamond Ridge,06-210,57,1421,Trump/Vance,REP,166
06-210 Diamond Ridge,06-210,57,1421,West/Abdullah,AUR,4
06-210 Diamond Ridge,06-210,57,1421,YES,YES,148
06-210 Diamond Ridge,06-210,57,1421,NO,NO,186
06-220 Fox River,06-220,58,1005,Harris/Walz,DEM,56
06-220 Fox River,06-220,58,1005,Kennedy/Shanahan,RFK,7
06-220 Fox River,06-220,58,1005,Oliver/Maat,LIB,2
06-220 Fox River,06-220,58,1005,Sonski/Onak,ASP,0
06-220 Fox River,06-220,58,1005,Stein/Ware,GRN,3
06-220 Fox River,06-220,58,1005,Terry/Broden,CON,1
06-220 Fox River,06-220,58,1005,Trump/Vance,REP,185
06-220 Fox River,06-220,58,1005,West/Abdullah,AUR,2
06-220 Fox River,06-220,58,1005,YES,YES,170
06-220 Fox River,06-220,58,1005,NO,NO,75
06-230 Homer No. 1,06-230,59,2973,Harris/Walz,DEM,240
06-230 Homer No. 1,06-230,59,2973,Kennedy/Shanahan,RFK,21
06-230 Homer No. 1,06-230,59,2973,Oliver/Maat,LIB,5
06-230 Homer No. 1,06-230,59,2973,Sonski/Onak,ASP,3
06-230 Homer No. 1,06-230,59,2973,Stein/Ware,GRN,8
06-230 Homer No. 1,06-230,59,2973,Terry/Broden,CON,4
06-230 Homer No. 1,06-230,59,2973,Trump/Vance,REP,270
06-230 Homer No. 1,06-230,59,2973,West/Abdullah,AUR,1
06-230 Homer No. 1,06-230,59,2973,YES,YES,241
06-230 Homer No. 1,06-230,59,2973,NO,NO,281
06-240 Homer No. 2,06-240,60,2483,Harris/Walz,DEM,217
06-240 Homer No. 2,06-240,60,2483,Kennedy/Shanahan,RFK,17
06-240 Homer No. 2,06-240,60,2483,Oliver/Maat,LIB,10
06-240 Homer No. 2,06-240,60,2483,Sonski/Onak,ASP,6
06-240 Homer No. 2,06-240,60,2483,Stein/Ware,GRN,6
06-240 Homer No. 2,06-240,60,2483,Terry/Broden,CON,3
06-240 Homer No. 2,06-240,60,2483,Trump/Vance,REP,287
06-240 Homer No. 2,06-240,60,2483,West/Abdullah,AUR,1
06-240 Homer No. 2,06-240,60,2483,YES,YES,272
06-240 Homer No. 2,06-240,60,2483,NO,NO,251
06-250 Kachemak-Fritz Creek,06-250,61,2215,Harris/Walz,DEM,329
06-250 Kachemak-Fritz Creek,06-250,61,2215,Kennedy/Shanahan,RFK,20
06-250 Kachemak-Fritz Creek,06-250,61,2215,Oliver/Maat,LIB,9
06-250 Kachemak-Fritz Creek,06-250,61,2215,Sonski/Onak,ASP,0
06-250 Kachemak-Fritz Creek,06-250,61,2215,Stein/Ware,GRN,7
06-250 Kachemak-Fritz Creek,06-250,61,2215,Terry/Broden,CON,3
06-250 Kachemak-Fritz Creek,06-250,61,2215,Trump/Vance,REP,305
06-250 Kachemak-Fritz Creek,06-250,61,2215,West/Abdullah,AUR,2
06-250 Kachemak-Fritz Creek,06-250,61,2215,YES,YES,297
06-250 Kachemak-Fritz Creek,06-250,61,2215,NO,NO,358
06-260 Kasilof,06-260,62,3611,Harris/Walz,DEM,239
06-260 Kasilof,06-260,62,3611,Kennedy/Shanahan,RFK,15
06-260 Kasilof,06-260,62,3611,Oliver/Maat,LIB,11
06-260 Kasilof,06-260,62,3611,Sonski/Onak,ASP,3
06-260 Kasilof,06-260,62,3611,Stein/Ware,GRN,6
06-260 Kasilof,06-260,62,3611,Terry/Broden,CON,4
06-260 Kasilof,06-260,62,3611,Trump/Vance,REP,804
06-260 Kasilof,06-260,62,3611,West/Abdullah,AUR,2
06-260 Kasilof,06-260,62,3611,YES,YES,708
06-260 Kasilof,06-260,62,3611,NO,NO,348
06-270 Ninilchik,06-270,63,1765,Harris/Walz,DEM,158
06-270 Ninilchik,06-270,63,1765,Kennedy/Shanahan,RFK,5
06-270 Ninilchik,06-270,63,1765,Oliver/Maat,LIB,5
06-270 Ninilchik,06-270,63,1765,Sonski/Onak,ASP,0
06-270 Ninilchik,06-270,63,1765,Stein/Ware,GRN,3
06-270 Ninilchik,06-270,63,1765,Terry/Broden,CON,3
06-270 Ninilchik,06-270,63,1765,Trump/Vance,REP,459
06-270 Ninilchik,06-270,63,1765,West/Abdullah,AUR,0
06-270 Ninilchik,06-270,63,1765,YES,YES,395
06-270 Ninilchik,06-270,63,1765,NO,NO,200
06-280 Seldovia-Kachemak Bay,06-280,64,478,Harris/Walz,DEM,72
06-280 Seldovia-Kachemak Bay,06-280,64,478,Kennedy/Shanahan,RFK,1
06-280 Seldovia-Kachemak Bay,06-280,64,478,Oliver/Maat,LIB,2
06-280 Seldovia-Kachemak Bay,06-280,64,478,Sonski/Onak,ASP,0
06-280 Seldovia-Kachemak Bay,06-280,64,478,Stein/Ware,GRN,2
06-280 Seldovia-Kachemak Bay,06-280,64,478,Terry/Broden,CON,0
06-280 Seldovia-Kachemak Bay,06-280,64,478,Trump/Vance,REP,80
06-280 Seldovia-Kachemak Bay,06-280,64,478,West/Abdullah,AUR,1
06-280 Seldovia-Kachemak Bay,06-280,64,478,YES,YES,77
06-280 Seldovia-Kachemak Bay,06-280,64,478,NO,NO,73
07-005 Central,07-005,65,2851,Harris/Walz,DEM,152
07-005 Central,07-005,65,2851,Kennedy/Shanahan,RFK,14
07-005 Central,07-005,65,2851,Oliver/Maat,LIB,7
07-005 Central,07-005,65,2851,Sonski/Onak,ASP,1
07-005 Central,07-005,65,2851,Stein/Ware,GRN,4
07-005 Central,07-005,65,2851,Terry/Broden,CON,2
07-005 Central,07-005,65,2851,Trump/Vance,REP,559
07-005 Central,07-005,65,2851,West/Abdullah,AUR,3
07-005 Central,07-005,65,2851,YES,YES,500
07-005 Central,07-005,65,2851,NO,NO,217
07-010 K Beach,07-010,66,3486,Harris/Walz,DEM,168
07-010 K Beach,07-010,66,3486,Kennedy/Shanahan,RFK,21
07-010 K Beach,07-010,66,3486,Oliver/Maat,LIB,9
07-010 K Beach,07-010,66,3486,Sonski/Onak,ASP,2
07-010 K Beach,07-010,66,3486,Stein/Ware,GRN,6
07-010 K Beach,07-010,66,3486,Terry/Broden,CON,2
07-010 K Beach,07-010,66,3486,Trump/Vance,REP,679
07-010 K Beach,07-010,66,3486,West/Abdullah,AUR,1
07-010 K Beach,07-010,66,3486,YES,YES,598
07-010 K Beach,07-010,66,3486,NO,NO,263
07-015 Kenai No. 1,07-015,67,3252,Harris/Walz,DEM,213
07-015 Kenai No. 1,07-015,67,3252,Kennedy/Shanahan,RFK,13
07-015 Kenai No. 1,07-015,67,3252,Oliver/Maat,LIB,10
07-015 Kenai No. 1,07-015,67,3252,Sonski/Onak,ASP,1
07-015 Kenai No. 1,07-015,67,3252,Stein/Ware,GRN,5
07-015 Kenai No. 1,07-015,67,3252,Terry/Broden,CON,4
07-015 Kenai No. 1,07-015,67,3252,Trump/Vance,REP,502
07-015 Kenai No. 1,07-015,67,3252,West/Abdullah,AUR,3
07-015 Kenai No. 1,07-015,67,3252,YES,YES,430
07-015 Kenai No. 1,07-015,67,3252,NO,NO,289
07-020 Kenai No. 2,07-020,68,1731,Harris/Walz,DEM,104
07-020 Kenai No. 2,07-020,68,1731,Kennedy/Shanahan,RFK,7
07-020 Kenai No. 2,07-020,68,1731,Oliver/Maat,LIB,2
07-020 Kenai No. 2,07-020,68,1731,Sonski/Onak,ASP,0
07-020 Kenai No. 2,07-020,68,1731,Stein/Ware,GRN,4
07-020 Kenai No. 2,07-020,68,1731,Terry/Broden,CON,3
07-020 Kenai No. 2,07-020,68,1731,Trump/Vance,REP,321
07-020 Kenai No. 2,07-020,68,1731,West/Abdullah,AUR,1
07-020 Kenai No. 2,07-020,68,1731,YES,YES,274
07-020 Kenai No. 2,07-020,68,1731,NO,NO,153
07-025 Kenai No. 3,07-025,69,1535,Harris/Walz,DEM,88
07-025 Kenai No. 3,07-025,69,1535,Kennedy/Shanahan,RFK,5
07-025 Kenai No. 3,07-025,69,1535,Oliver/Maat,LIB,3
07-025 Kenai No. 3,07-025,69,1535,Sonski/Onak,ASP,2
07-025 Kenai No. 3,07-025,69,1535,Stein/Ware,GRN,0
07-025 Kenai No. 3,07-025,69,1535,Terry/Broden,CON,0
07-025 Kenai No. 3,07-025,69,1535,Trump/Vance,REP,239
07-025 Kenai No. 3,07-025,69,1535,West/Abdullah,AUR,0
07-025 Kenai No. 3,07-025,69,1535,YES,YES,194
07-025 Kenai No. 3,07-025,69,1535,NO,NO,132
07-030 Soldotna,07-030,70,4183,Harris/Walz,DEM,220
07-030 Soldotna,07-030,70,4183,Kennedy/Shanahan,RFK,19
07-030 Soldotna,07-030,70,4183,Oliver/Maat,LIB,9
07-030 Soldotna,07-030,70,4183,Sonski/Onak,ASP,4
07-030 Soldotna,07-030,70,4183,Stein/Ware,GRN,4
07-030 Soldotna,07-030,70,4183,Terry/Broden,CON,2
07-030 Soldotna,07-030,70,4183,Trump/Vance,REP,579
07-030 Soldotna,07-030,70,4183,West/Abdullah,AUR,2
07-030 Soldotna,07-030,70,4183,YES,YES,470
07-030 Soldotna,07-030,70,4183,NO,NO,333
08-035 Bear Creek,08-035,71,1920,Harris/Walz,DEM,227
08-035 Bear Creek,08-035,71,1920,Kennedy/Shanahan,RFK,12
08-035 Bear Creek,08-035,71,1920,Oliver/Maat,LIB,2
08-035 Bear Creek,08-035,71,1920,Sonski/Onak,ASP,0
08-035 Bear Creek,08-035,71,1920,Stein/Ware,GRN,8
08-035 Bear Creek,08-035,71,1920,Terry/Broden,CON,0
08-035 Bear Creek,08-035,71,1920,Trump/Vance,REP,341
08-035 Bear Creek,08-035,71,1920,West/Abdullah,AUR,5
08-035 Bear Creek,08-035,71,1920,YES,YES,318
08-035 Bear Creek,08-035,71,1920,NO,NO,253
08-040 Cooper Landing,08-040,72,405,Harris/Walz,DEM,65
08-040 Cooper Landing,08-040,72,405,Kennedy/Shanahan,RFK,4
08-040 Cooper Landing,08-040,72,405,Oliver/Maat,LIB,3
08-040 Cooper Landing,08-040,72,405,Sonski/Onak,ASP,0
08-040 Cooper Landing,08-040,72,405,Stein/Ware,GRN,1
08-040 Cooper Landing,08-040,72,405,Terry/Broden,CON,0
08-040 Cooper Landing,08-040,72,405,Trump/Vance,REP,73
08-040 Cooper Landing,08-040,72,405,West/Abdullah,AUR,0
08-040 Cooper Landing,08-040,72,405,YES,YES,66
08-040 Cooper Landing,08-040,72,405,NO,NO,74
08-045 Funny River No. 1,08-045,73,1162,Harris/Walz,DEM,71
08-045 Funny River No. 1,08-045,73,1162,Kennedy/Shanahan,RFK,2
08-045 Funny River No. 1,08-045,73,1162,Oliver/Maat,LIB,2
08-045 Funny River No. 1,08-045,73,1162,Sonski/Onak,ASP,0
08-045 Funny River No. 1,08-045,73,1162,Stein/Ware,GRN,0
08-045 Funny River No. 1,08-045,73,1162,Terry/Broden,CON,0
08-045 Funny River No. 1,08-045,73,1162,Trump/Vance,REP,260
08-045 Funny River No. 1,08-045,73,1162,West/Abdullah,AUR,2
08-045 Funny River No. 1,08-045,73,1162,YES,YES,235
08-045 Funny River No. 1,08-045,73,1162,NO,NO,97
08-050 Funny River No. 2,08-050,74,1275,Harris/Walz,DEM,44
08-050 Funny River No. 2,08-050,74,1275,Kennedy/Shanahan,RFK,5
08-050 Funny River No. 2,08-050,74,1275,Oliver/Maat,LIB,5
08-050 Funny River No. 2,08-050,74,1275,Sonski/Onak,ASP,1
08-050 Funny River No. 2,08-050,74,1275,Stein/Ware,GRN,0
08-050 Funny River No. 2,08-050,74,1275,Terry/Broden,CON,2
08-050 Funny River No. 2,08-050,74,1275,Trump/Vance,REP,214
08-050 Funny River No. 2,08-050,74,1275,West/Abdullah,AUR,1
08-050 Funny River No. 2,08-050,74,1275,YES,YES,169
08-050 Funny River No. 2,08-050,74,1275,NO,NO,91
08-055 Hope,08-055,75,182,Harris/Walz,DEM,42
08-055 Hope,08-055,75,182,Kennedy/Shanahan,RFK,1
08-055 Hope,08-055,75,182,Oliver/Maat,LIB,0
08-055 Hope,08-055,75,182,Sonski/Onak,ASP,0
08-055 Hope,08-055,75,182,Stein/Ware,GRN,4
08-055 Hope,08-055,75,182,Terry/Broden,CON,0
08-055 Hope,08-055,75,182,Trump/Vance,REP,22
08-055 Hope,08-055,75,182,West/Abdullah,AUR,0
08-055 Hope,08-055,75,182,YES,YES,19
08-055 Hope,08-055,75,182,NO,NO,45
08-060 Mackey Lake,08-060,76,2465,Harris/Walz,DEM,112
08-060 Mackey Lake,08-060,76,2465,Kennedy/Shanahan,RFK,8
08-060 Mackey Lake,08-060,76,2465,Oliver/Maat,LIB,4
08-060 Mackey Lake,08-060,76,2465,Sonski/Onak,ASP,0
08-060 Mackey Lake,08-060,76,2465,Stein/Ware,GRN,4
08-060 Mackey Lake,08-060,76,2465,Terry/Broden,CON,2
08-060 Mackey Lake,08-060,76,2465,Trump/Vance,REP,402
08-060 Mackey Lake,08-060,76,2465,West/Abdullah,AUR,1
08-060 Mackey Lake,08-060,76,2465,YES,YES,347
08-060 Mackey Lake,08-060,76,2465,NO,NO,165
08-065 Moose Pass,08-065,77,385,Harris/Walz,DEM,70
08-065 Moose Pass,08-065,77,385,Kennedy/Shanahan,RFK,4
08-065 Moose Pass,08-065,77,385,Oliver/Maat,LIB,1
08-065 Moose Pass,08-065,77,385,Sonski/Onak,ASP,0
08-065 Moose Pass,08-065,77,385,Stein/Ware,GRN,3
08-065 Moose Pass,08-065,77,385,Terry/Broden,CON,0
08-065 Moose Pass,08-065,77,385,Trump/Vance,REP,80
08-065 Moose Pass,08-065,77,385,West/Abdullah,AUR,0
08-065 Moose Pass,08-065,77,385,YES,YES,74
08-065 Moose Pass,08-065,77,385,NO,NO,81
08-070 Nikiski,08-070,78,2344,Harris/Walz,DEM,115
08-070 Nikiski,08-070,78,2344,Kennedy/Shanahan,RFK,10
08-070 Nikiski,08-070,78,2344,Oliver/Maat,LIB,6
08-070 Nikiski,08-070,78,2344,Sonski/Onak,ASP,3
08-070 Nikiski,08-070,78,2344,Stein/Ware,GRN,2
08-070 Nikiski,08-070,78,2344,Terry/Broden,CON,2
08-070 Nikiski,08-070,78,2344,Trump/Vance,REP,663
08-070 Nikiski,08-070,78,2344,West/Abdullah,AUR,0
08-070 Nikiski,08-070,78,2344,YES,YES,584
08-070 Nikiski,08-070,78,2344,NO,NO,191
08-075 Salamatof,08-075,79,2614,Harris/Walz,DEM,110
08-075 Salamatof,08-075,79,2614,Kennedy/Shanahan,RFK,9
08-075 Salamatof,08-075,79,2614,Oliver/Maat,LIB,4
08-075 Salamatof,08-075,79,2614,Sonski/Onak,ASP,0
08-075 Salamatof,08-075,79,2614,Stein/Ware,GRN,1
08-075 Salamatof,08-075,79,2614,Terry/Broden,CON,2
08-075 Salamatof,08-075,79,2614,Trump/Vance,REP,635
08-075 Salamatof,08-075,79,2614,West/Abdullah,AUR,3
08-075 Salamatof,08-075,79,2614,YES,YES,553
08-075 Salamatof,08-075,79,2614,NO,NO,184
08-080 Sterling No. 1,08-080,80,2302,Harris/Walz,DEM,120
08-080 Sterling No. 1,08-080,80,2302,Kennedy/Shanahan,RFK,13
08-080 Sterling No. 1,08-080,80,2302,Oliver/Maat,LIB,5
08-080 Sterling No. 1,08-080,80,2302,Sonski/Onak,ASP,2
08-080 Sterling No. 1,08-080,80,2302,Stein/Ware,GRN,2
08-080 Sterling No. 1,08-080,80,2302,Terry/Broden,CON,3
08-080 Sterling No. 1,08-080,80,2302,Trump/Vance,REP,560
08-080 Sterling No. 1,08-080,80,2302,West/Abdullah,AUR,0
08-080 Sterling No. 1,08-080,80,2302,YES,YES,491
08-080 Sterling No. 1,08-080,80,2302,NO,NO,194
08-085 Sterling No. 2,08-085,81,2474,Harris/Walz,DEM,129
08-085 Sterling No. 2,08-085,81,2474,Kennedy/Shanahan,RFK,10
08-085 Sterling No. 2,08-085,81,2474,Oliver/Maat,LIB,3
08-085 Sterling No. 2,08-085,81,2474,Sonski/Onak,ASP,0
08-085 Sterling No. 2,08-085,81,2474,Stein/Ware,GRN,0
08-085 Sterling No. 2,08-085,81,2474,Terry/Broden,CON,1
08-085 Sterling No. 2,08-085,81,2474,Trump/Vance,REP,669
08-085 Sterling No. 2,08-085,81,2474,West/Abdullah,AUR,1
08-085 Sterling No. 2,08-085,81,2474,YES,YES,564
08-085 Sterling No. 2,08-085,81,2474,NO,NO,205
09-105 Girdwood,09-105,82,1966,Harris/Walz,DEM,583
09-105 Girdwood,09-105,82,1966,Kennedy/Shanahan,RFK,28
09-105 Girdwood,09-105,82,1966,Oliver/Maat,LIB,9
09-105 Girdwood,09-105,82,1966,Sonski/Onak,ASP,0
09-105 Girdwood,09-105,82,1966,Stein/Ware,GRN,11
09-105 Girdwood,09-105,82,1966,Terry/Broden,CON,1
09-105 Girdwood,09-105,82,1966,Trump/Vance,REP,186
09-105 Girdwood,09-105,82,1966,West/Abdullah,AUR,2
09-105 Girdwood,09-105,82,1966,YES,YES,189
09-105 Girdwood,09-105,82,1966,NO,NO,607
09-110 Indian,09-110,83,302,Harris/Walz,DEM,67
09-110 Indian,09-110,83,302,Kennedy/Shanahan,RFK,0
09-110 Indian,09-110,83,302,Oliver/Maat,LIB,0
09-110 Indian,09-110,83,302,Sonski/Onak,ASP,1
09-110 Indian,09-110,83,302,Stein/Ware,GRN,4
